index,host_about,openness,authenticity,sociability,self_promotion,exemplification
35515,"Bonjour, 

Derrière Cédric et ClickYourTravel, c’est toute une équipe de passionnés qui se démène pour vous recevoir dans les meilleures conditions lors de votre séjour à Paris ou dans une autre Ville . Nous sommes des parisiens authentiques, amoureux de la France , et nous nous réjouissons de partager ces expériences de voyage avec vous. 
Disponibles, à l’écoute et polyglottes, nous restons à votre service avant, pendant et après votre séjour chez nous.

A très vite !  
",-0.4983737838193804,-0.5403653772972772,0.6724897264929816,1.2365008847801635,-0.4757844350940945
36367,"Bonjour,

M'absentant souvent de Paris, j'ai décidé de louer mon appartement afin d'en faire profiter des touristes! Il est très bien situé et le quartier est fantastique.

Je reste à votre disposition,
Jean",-0.1858289215336778,0.135462702905227,0.8545023136113268,1.0257375520031344,0.7533323957660916
31317,"Bonjour ! 
Je m’appelle Solene et suis une grande adepte de Airbnb ! Je serai heureuse de vous recevoir dans mon logement. 
Vous vous y sentirez comme chez vous :) 
Pour rendre votre séjour encore plus agréable, j’ai confié la gestion de mon bien à une conciergerie Airbnb, qui s’occupe de tout ! 
C’est avec eux principalement que vous communiquerez, n’hésitez pas à les contacter, ils sont très réactifs !",-1.2315095532163127,-0.2476330260431348,0.1307577011935332,1.72825003822167,2.940575328409045
17806,I organized thé holidays for 400 persons to a private hotel during thé paques and summer holidays ( booking of thé clients-transfert from thé airport To thé hotel-food-animations for thé adults children ...) . So I Will be very happy to welcome you to my cute and renovated appartment in thé Center or Paris and help you To pass a good holidays.,-0.5302881997020314,-0.864125103057617,0.0986828448648722,1.7564165387843955,-0.3740219068342594
16755,blabla,-1.4526127842020702,-1.5066401473522515,-1.94607975833086,-1.4576357928173027,-0.6585428718365007
3759,"Bonjour, je suis étudiant en droit à Paris. 
Je fais de la musique : je suis auteur/compositeur/interprète. 
J'adore le Rock. 
J'adore lire, voyager et regarder des films. 

Ma devise dans la vie?  Vivre de mes rêves. ",-0.9618387197823502,0.7936359085018435,-1.0282524410923248,-1.041434068414215,-0.629843112302241
18921,"Je suis parisienne, je travaille dans l'audiovisuel et j'adore voyager !!",0.4572713095783898,1.186325024744806,-1.2651363545707766,-1.1721734902866543,-0.6297239603454379
10253,Welcome home :),-1.193812287106487,-1.20253826225208,0.4465837598409509,-1.0614110035164843,-0.3405428434247466
15640,      ,-1.369021265874568,-1.5247683771433649,-1.926932236395747,-1.2243214876293116,-0.6109100923803107
7911,NYC to Paris,0.7599863164999379,-1.486806138521379,-1.711196769961847,-1.25743859051219,-0.5807818417063819
2870,"Hi, I am a young Parisian who enjoys travelling, meeting new people and discovering new cultures",1.3879791635156062,0.952398444258729,0.6612157306201903,-1.139447848761756,-0.6534344226895706
14532,"I'm Cedric,  from Madrid",-0.9473726890932036,-1.0413691492310104,-0.9704708579796224,-1.4016516404168158,-0.5875482328140574
6375,"French traveler. Love discovering food, wine, new experiences.... and make new friends",1.155706991349281,0.646952676729405,0.6722135626085095,-1.198265467929433,-0.7080554040236593
14304,Just a french girl who loves travelling.,1.0000651347186946,0.8146003707040702,0.4738926879038521,-1.3199851872466108,-0.6674094573262113
11950,Jeune communicant habitant sur Paris depuis quelques années maintenant ,0.3921443376416359,-1.084425359479232,0.8430040559205897,-0.2340377877729885,-0.5885379384388659
12558,"Bievenue à l'hôtel Andrea Paris, 
Nous avons hâte de vous accueillir.",-0.5285228403670642,-1.626718200591585,0.2539709197351095,0.2536061637807395,-0.3005057571751381
10579,"Bienvenue Chez Vous !

Welkeys est une société de gestion d'appartements et maisons dans toute la France. Nous prenons soin des biens pendant l'absence des propriétaires.

Voyage Business ou plaisir, nous ferons notre maximum pour rendre votre séjour mémorable.

Contactez-nous si vous avez des questions :) 

L'équipe Welkeys
 
*
*
 (Website hidden by Airbnb) 

Welcome Home !

We are Welkeys, a property management service for Airbnb apartments and houses in France.  We are managing properties while the owners are away.

Whether you are coming for leisure or business purposes, we will make sure that you will enjoy your stay.

Contact us if you have questions :)

Welkeys Team",-1.0148696230609695,-1.2669260860841558,-0.8347147660361708,1.1249344161963686,1.6880063435553976
55,"I'm a photographer, did study psychology . I did travel all around the planet for my photography work , have been living in New York for several years , in London for a year.I spended a lot of time in Asia and especially India , where I did most of my photography work . I'm easy going and I prefer to accomodate people who are also easy going and respecfull.I leave with my 2 sons who are not going to be home in july and august going on holydays , and now they are with me only half of the school year . I rent my place while my children are not with me or while I am away , I can also rent rooms and not the whole place if needed when I am here . I love to travel and that is when I was traveling that I did discover the airbnb system . I  do much prefere to stay at someone (local)house than staying in a hotel , where you don't really feel the city/country atmosphere , this why also I am renting my own place which is typicaly Parisian. This airbnb system allows me to travel all around the world and I have the opportunity to see many different cultures and way of living.",0.6956144215749253,1.1453534146903048,-0.3940740477363515,0.4538496845199451,2.6155402208787724
36003,"Bonjour, Hello, Hola, Buongiorno, Nǐ hǎo, Privet

Je suis Anna, votre future hôte Airbnb ! Parisienne d’adoption, j’aime partager les merveilles de Paris aux voyageurs que j’accueille. 

Je travaille dans une agence professionnelle spécialisée en gestion de logements Airbnb : nous nous occupons de tout pendant votre voyage. Nous garantissons votre accueil et votre confort tout au long du séjour, grâce notamment au professionnalisme de nos prestataires de ménage et de maintenance, en qui nous accordons toute notre confiance. 
Notre agence et notre équipe sont prêts à vous assister en cas de besoin que ce soit avant, pendant ou après votre séjour. Soyez rassurez, nos interventions sont adaptées et fiables afin de rendre votre séjour le plus agréable possible.

Des questions sur la ville et l’hébergement avant de réserver ? Je suis là pour vous aider ! Un dysfonctionnement dans le logement ou des difficultés dans les transports ? Je suis là pour vous aider ! Besoin d’un bon plan pour un restau ou d’idées d’activité ? Je suis là pour vous aider ! 

« Dieu a inventé le Parisien pour que les étrangers ne puissent rien comprendre aux Français », Alexandre Dumas. Pas de panique, notre mission est de faire que vous vous sentiez comme de véritables parisiens le temps de votre séjour ! Nous sommes une équipe réactive et nous saurons rendre votre séjour, chez nous et à Paris agréable
Mon équipe et moi-même nous faisons une joie de vous accueillir ! Que vous parliez français, anglais ou espagnol, notre équipe est prête à échanger avec vous. Notre objectif est de vous accompagner au mieux avant, pendant, et même après votre séjour.

J'espère que votre séjour à Paris sera une réussite et que j'aurai la chance d'y contribuer.

A très bientôt,

Anna

-------

Bonjour, Hello, Hola, Buongiorno, Nǐ hǎo, Privet

I'm Anna, your future Airbnb host! A Parisian by adoption, I like to share the wonders of Paris with the travellers I welcome. 

I work in a professional agency specialized in Airbnb accommodation management: we take care of everything during your trip. We guarantee your welcome and comfort throughout your stay, thanks in particular to the professionalism of our cleaning and maintenance service providers, in whom we place our full trust. 
Our agency and our team are present in the city you have chosen. They are ready to assist you if necessary before, during or after your stay. Be reassured, our interventions are adapted and reliable in order to make your stay as pleasant as possible.

Questions about the city and accommodation before booking? I'm here to help you! A dysfunction in the housing or transportation difficulties? I'm here to help you! Need a good idea for a restaurant or an activity? I'm here to help you! 

""God invented the Parisian so that foreigners could not understand anything about the French,"" Alexandre Dumas. Don't panic, our mission is to make you feel like real Parisians for the duration of your stay! We are a responsive team and we will make your stay with us and in Paris pleasant.
My team and I look forward to welcoming you! Whether you speak French, English or Spanish, our team is ready to talk to you. Our objective is to provide you with the best possible support before, during and even after your stay.

I hope that your stay in Paris will be a success and that I will have the opportunity to contribute to it.

See you very soon,

Anna
",-0.5667760163291408,-1.5669608872944756,-1.2133366531726573,1.5115246619628444,1.995524889688103
422,"C'est grand plaisir de voyager pour moi, de rencontrer d'autres nationalités, de découvrir d'autres cultures, et tout simplement échanger. 
Si il est de même pour vous, en tant que hôte, je serai ravi de vous accueillir chez moi ! 
Tout sera mis en oeuvre pour que vous vous sentiez chez vous, et rendre votre séjour le plus agréable que possible.

It is a great pleasure for me to travel, meet other nationalities, learn about other cultures, and simply exchange.
If it is the same for you, as host, I will be delighted to welcome you home!
Everything will be done to make you feel at home and make your stay as pleasant as possible.",0.7674867100366299,-0.955353208853706,0.48057523864175,0.1914361129900465,1.4959692976008616
23175,"Bonjour! 

Rudy and I are friends since elementary school and we both love to travel and meet new people. A few years ago,  when we discovered Airbnb, we immediately knew it was gonna change the way people travel around the world.

That's how we have decided to create our company Pick a Flat, that manages short term rentals in Paris.

We are dedicated to offer you the greatest experience in our apartments. Our team, Rudy and I, would always be available, friendly and professional in order to make your stay in the City of Lights a lasting memory! 

All listed properties are of high standard: 
- Great guest-oriented service. 
- Quick communication turn around. 
- Travel assistance 
- All our properties are cleaned immediately after a guest checks out.

Looking forward to see you in Paris!
Benjamin",0.5870114847428797,-1.0456746021097758,0.9349135028218758,1.297727387837187,2.088680964034401
35802,"We wish to allow people to live where they want, when they want, starting with our favorite city, Paris. We really feel that Paris has so much to offer, and we love creating beautifully designed spaces where our guests can feel like home while exploring the stunning French capital. 

Please, feel free to book a stay in one of our properties around Paris, and we'll be here to help you out with anything along the way :))",-0.1614100130529848,-0.7413874355286889,-0.26857867570255,1.6786162322380294,1.5999095811821369
10921,"Je m'appelle Xavier, je suis parisien et heureux de vivre dans le marais. Je loue mon appartement tous les week-end des le vendredi pour partir à la campagne ! Soyez les bienvenus",-0.2163642444792302,0.8527511101281918,0.9282120222075116,0.1924451900763591,1.0177782761528944
36988,"Je suis né à Paris mais j’ai passé la plupart de mon temps à voyager, j’ai vécu en Belgique, à Taïwan, en Angleterre, en Italie et j’ai compris par mes expériences passées la différence entre un séjour airbnb classique et un séjour exceptionnel. 

Je suis disponible pour répondre à toutes vos demandes afin de rendre votre séjour inoubliable!",0.7817082540368229,0.1656585556290757,-0.2892299534373951,1.5383346429439224,1.2828483188679034
35,"Je suis très nomade, ce qui me permet de louer mon appartement assez souve!nt",-1.3076710310244009,-0.4086525764724634,-1.6099860595770947,-0.6477983574571304,1.3801648183758006
8843,"Amoureux de Paris, je serai ravi de vous accueillir au sein de nos charmants appartements.
Leur localisation vous permettra de profiter pleinement de notre ville.
Mon souhait est de vous faire vivre des instants typiquement parisiens.",-1.4706844728526545,-0.0146081433043165,0.705644858388945,1.0622420857819774,1.19520308246008
28908,"logement idéalement placé pour visiter Paris. A 150m  du métro 5 Laumière et 3 ème arrêt de la gare du Nord. 
Etant situé au dessus d'un restaurant bar risque de bruits le soir et les week-ends.",-0.9939306374796104,-0.8430854179006829,-1.4063333555413566,0.2439714749225987,0.055155702024758
